parse_cycles,queue_cycles
7943,139096
12097,59441
15011,97310
14338,116025
7395,110784
9179,80266
9428,150750
9828,183952
8946,102407
18220,149512
10079,103454
12997,49976
16462,142638
12205,160390
19825,182892
18611,105169
12982,139576
14188,39289
17144,81737
15428,39571
12334,110284
13071,86111
17936,27481
17975,127725
20064,104097
9574,78140
14731,88055
12272,103910
9592,95529
9211,110105
11687,198548
14339,87616
15523,57503
18715,105703
8367,66101
8156,122107
7409,55331
14068,166677
15497,164812
13500,72288
9350,81707
10737,87998
15603,92608
14649,168632
12887,56579
15598,109086
15377,45762
17664,100499
11673,92032
14387,120414
11023,68960
19435,77563
14828,68006
11647,111704
9505,149149
19277,55723
10512,142209
11601,51779
16223,140090
14059,142942
14184,96241
11951,142471
10700,101452
9379,101858
12411,185467
13498,111705
7317,77459
16189,70720
14466,80033
13933,49633
8534,71608
16334,53476
10000,139657
18185,90791
21189,88697
15290,105775
9658,62016
16743,93382
7802,122667
8763,88638
13600,97729
8854,149153
11817,175854
13874,106676
15247,46168
8399,112582
12054,108080
15235,105296
13155,112803
10019,148316
11644,173557
11484,75790
15541,77621
17795,79770
18282,104911
14209,127832
10537,86990
11339,91230
11742,100202
13488,68968
12649,73341
7200,127464
12126,130920
10861,138753
22537,82755
15808,123303
15334,130573
10070,120782
15608,104610
14423,140280
11544,95422
9732,102811
11224,79531
13603,92069
13438,137815
13444,99372
10575,90736
11945,132342
9703,63672
9946,70413
9753,79718
17077,62575
12230,91711
15141,145917
16366,46641
9570,56989
18947,59709
14097,88640
12458,143346
8208,90057
10964,162324
19747,145991
10868,109920
12876,76563
24426,56218
14691,120637
10693,118917
13418,80839
8632,253516
8136,85711
13889,59168
18922,99104
16336,59349
14968,75289
11484,108355
11645,128448
13502,244701
14202,114955
10781,95064
14394,91931
12437,159859
8772,176839
11862,55442
14775,50436
19820,81412
17181,115229
9647,128135
11956,192676
11441,100166
9967,89855
16275,70929
10770,55649
7441,91844
10173,116535
9859,136894
16183,81395
17890,108764
13697,145299
10601,66907
12954,60787
10560,60251
15439,118110
15339,71769
11833,194343
13972,71797
11547,140836
12076,151618
18299,71593
8319,169412
13289,113459
17102,64104
12343,88469
10023,51681
10782,232891
13456,90287
11286,92201
9008,169381
17450,102684
11635,109228
12669,73694
16383,143852
16679,139913
14031,107249
12919,67488
17409,143579
14671,187405
12771,72660
15246,63865
16361,92803
15177,60290
8768,103397
24114,140293
10733,123338
10580,102173
12549,73724
8005,77710
10602,152429
12354,51542
22519,71613
10592,89058
15101,80279
18921,88380
13026,78298
10624,87053
14732,161967
10343,90263
10294,156142
13573,90614
13950,86775
17287,163624
13364,231555
8403,101936
10033,202796
14572,42089
7470,83869
14755,55333
10116,55803
10511,66409
14981,123460
9577,59943
14622,86612
11190,82138
19487,105142
16906,59211
14471,44662
13176,93257
23452,184061
8863,60359
9289,103796
13771,78695
9744,96668
15475,32880
11701,89435
15167,59272
10715,80573
14557,113727
10290,107902
12746,46439
12403,109890
7881,73436
13179,180610
15142,111235
11298,146673
17135,118330
7751,131468
10774,61274
10392,67892
13548,181841
12921,51075
11896,56057
13881,124485
14692,147732
16805,83309
11312,79160
7315,125852
14205,132356
14904,72961
10793,93593
8174,115486
10345,94793
11379,134314
18221,134088
8723,107475
10990,51500
17257,66912
18366,44218
19088,45330
15865,97280
9046,62101
12809,50128
14635,75123
13046,102053
10306,53260
12343,47577
14089,67813
8214,110307
13348,170240
15007,90079
11151,79015
16393,89021
11866,87776
12945,76768
10088,122522
15449,93427
11860,49196
11982,59355
10394,88366
14267,61034
9747,312156
12193,102916
13846,73179
9541,182192
11374,138305
12891,161521
12337,54324
16860,133774
14433,82775
18144,149424
8538,54145
10081,73686
13599,44815
10902,80482
10957,125844
12442,52926
14449,133816
20395,72671
15433,104960
13789,64394
10203,73837
9956,64950
10420,60009
12097,122487
14041,84540
11940,206531
15107,124657
9979,131578
8825,102308
8420,216706
8549,143778
13004,60490
7990,59686
13591,140028
11170,85942
19213,106767
9788,111545
15389,133875
11750,104340
9874,119778
15850,67778
11287,70636
13309,101105
10201,138059
8701,169344
15311,87349
7478,55916
10092,60219
13741,71733
16719,134025
7396,312284
7529,46917
12769,154901
9848,110780
9511,91238
13191,96707
12128,122064
13329,82412
9266,33568
9409,76966
15554,209528
16040,75786
9898,101786
13810,77739
19317,125652
16915,85835
12876,112081
26015,135975
8378,137817
9435,168605
12133,36908
13660,195701
12595,128940
15839,84373
11006,66553
14702,109801
14491,56596
5891,117593
12045,47858
10319,93509
13361,73407
14010,135323
18045,57620
17969,100325
13376,93094
14009,167185
20526,99176
16135,104373
12054,76870
16259,94645
15808,78649
15753,49321
10639,105307
17035,97214
11026,98180
11578,48792
14861,220273
13368,78946
11247,99434
9832,85209
19739,103589
24768,142914
14490,123362
17349,126729
17865,98298
18623,78776
9604,65683
7898,194923
12582,70086
13682,101855
15379,129603
11184,95947
8024,72356
17977,99513
17085,100181
10363,79223
13101,81109
12284,285386
13190,38358
8382,162636
8871,103280
13610,36154
8933,78814
13486,52700
9244,209990
11921,169296
13796,114102
15633,123018
16267,81832
21113,100916
18097,53857
13669,198607
8121,109363
16863,54599
9308,126841
11739,168804
10154,143342
10953,141504
10050,185904
15485,136324
14905,157493
9234,83747
11087,61660
8394,73820
10933,86663
9880,78652
12123,97597
14591,79275
11230,86664
14605,91997
19672,67380
10071,104806
10178,78668
12173,109354
16282,102659
12400,75420
13476,79431
9398,58559
16667,100451
10373,85631
9125,136783
9583,108253
15748,53321
9965,82000
20342,109700
10355,111533
15587,124373
16700,156935
9497,96280
22668,146419
8949,78696
14493,159388
15700,220712
14462,244638
16435,65170
20320,57283
13153,120498
10988,57032
13983,99762
7304,135198
8487,53137
16216,108628
22303,89645
10657,103693
10494,143462
14640,120455
9654,134639
11526,95228
12825,121098
17406,65096
8697,221964
15063,50953
10774,135171
17734,157881
13865,122482
10506,112768
17714,121563
19796,87026
15493,120561
12746,90938
13652,125734
20722,223674
9573,158751
12436,133800
17411,91095
11336,62134
18585,103774
8315,211737
15395,143526
15878,151256
15660,194345
17071,66510
13468,44361
9674,79341
12877,72668
16619,72116
14168,165856
14981,106998
13718,170148
17053,76982
19362,103854
11542,75995
15100,125045
8936,191030
15570,108580
11278,66572
16817,112136
9359,95052
11257,89484
16005,59832
15217,171078
12041,101579
11807,168713
12761,85850
13578,100069
17632,93472
12952,76052
13557,154622
21928,50755
13246,123556
8867,140002
14963,64541
7562,152680
16693,75067
11743,93454
8318,91639
18851,93973
14958,120952
14284,114171
17613,208723
17291,46553
16768,67266
13105,92708
9114,157338
8375,84545
8690,83940
18215,89761
13526,70495
10364,39993
10794,131448
13513,54402
16128,181276
12677,106468
14213,83871
18837,153616
13030,80424
19771,136188
12556,64267
9030,97090
9685,51648
7261,97388
11869,84650
11886,81143
14083,143236
14676,76711
14917,57299
8990,103127
12483,127477
18651,108268
15917,95195
13369,107774
13766,187001
9217,121011
8905,84072
14206,86224
13262,154115
8051,102726
9784,75115
10883,83517
12199,51525
20368,225197
9324,109910
17110,193511
9305,179395
10512,79950
13748,119039
12005,56211
16027,104899
9052,115849
12427,112210
9706,133373
10853,123909
11685,42952
14956,138541
16364,163170
14535,80476
19393,112435
14756,72997
11880,124560
15615,83097
11073,84838
13030,85664
8188,98718
13565,78839
10940,81531
6715,105074
18934,73819
8425,74318
13337,97790
9463,45333
11626,57617
13146,65454
9527,106334
20280,83348
17690,100677
13960,92265
18624,109355
12024,48548
11426,187255
11713,62771
12305,57260
11549,135153
15634,64389
11813,171784
15780,102174
11289,60669
10478,103400
16209,120439
11618,57314
20364,74801
12499,158294
14763,178435
18449,78520
14256,107978
13309,200551
12683,152380
11997,48008
15700,95214
11422,68992
18104,119192
11046,131914
13997,121602
9454,115715
12572,93417
14025,150062
13622,70900
14870,111147
12702,83039
14262,65728
17600,100200
14097,84453
17430,122228
10459,123430
9272,115541
9258,64281
16549,160183
12095,81629
15114,76906
19081,118400
13592,79866
10687,125906
14991,88439
15184,105964
9038,98687
19427,151220
9197,45632
24954,86721
14336,93057
23500,132133
14921,111698
12986,60682
9937,46782
13763,91122
14140,147170
16508,135034
11595,68819
22663,90034
12167,142476
16341,114437
12548,141859
11350,108253
14314,88245
20131,98061
9665,162112
11193,68024
17231,97631
9110,75182
9689,220532
13705,63381
9939,59619
11553,111584
15613,76096
10237,87127
12237,92083
14180,84606
18252,78015
11196,71267
12858,61774
12878,81514
9274,64019
10923,86650
7778,81415
15404,126179
9026,97346
8431,103884
13196,51567
10853,54934
10691,144548
8978,84382
20985,111261
12898,89478
15045,67132
11041,94720
9174,91688
12355,84782
13386,74559
17681,109327
11762,53831
11341,69479
11125,108459
12085,65058
10863,113709
10952,115854
12264,109553
13002,197421
15649,109029
12601,93169
12811,62632
15251,91092
21290,155452
12183,164447
12128,107858
14190,89310
9973,149538
19462,68663
11413,129981
15094,87261
12110,122529
12160,167938
17506,261319
17179,74105
9316,68354
8043,146945
12850,61967
10442,73845
12301,110087
12804,66171
11112,47421
8276,148889
14711,96807
20492,98867
8336,50113
14905,142891
12948,109007
14701,149369
9815,46388
10754,71775
16308,87222
15199,73514
12898,102913
8641,83551
11567,87830
11259,88775
9428,150530
16164,65818
13705,126438
10638,63810
15400,160743
13141,134630
11248,89729
10507,150574
16851,54464
10493,74442
13020,27166
21906,45784
12218,181808
13449,161739
8864,111285
15534,80791
14846,183120
10883,126539
17517,102223
18118,107433
22724,131122
11948,105392
8740,105697
15587,79928
10076,236682
11270,41678
16632,163434
8833,148332
18974,96975
10278,183604
10859,70752
15157,47401
10834,59820
12546,79761
14719,102936
16625,99285
21156,134530
9130,53199
13487,57227
17268,104035
21665,105503
11844,55699
13426,54349
11782,126567
16937,67823
9885,99789
7804,84753
17274,70261
16826,81609
10684,78517
7747,103868
11019,117361
8313,123464
10044,114918
20257,137225
10901,92496
10485,84013
9136,127791
13560,111044
9737,70829
12477,111659
13852,163976
13912,110573
15676,87873
6409,32276
15679,136269
12959,69939
15571,66255
14887,112735
13684,83856
9737,47572
13453,264484
8764,179599
21399,102781
15543,105642
8669,113079
14790,45624
10552,47114
17160,59668
11742,149872
14967,80752
12893,89642
18067,108325
7140,57717
10311,122658
8794,35481
11345,272467
13815,21629
12804,138252
13272,226599
14018,200724
14942,101645
16411,69123
13160,56829
17402,97703
11752,78217
13217,79761
14575,159122
15496,88206
16077,134608
16223,66476
12836,85636
11468,114745
10765,58163
14869,35976
10334,93807
9602,118800
13086,152625
13074,108844
15583,65382
9837,106684
8095,70448
10688,102277
14640,136937
14446,128244
11951,137706
15330,129348
19259,75195
15764,178699
15800,67145
14315,72378
12832,157371
15612,134200
13738,71428
11031,98432
11631,91878
8479,147634
8105,61429
12354,77757
15103,142333
15100,93559
15789,83214
12608,79829
14202,108411
14004,99750
13909,79276
12826,95364
14884,89811
10874,121386
11581,112521
13082,88108
12252,124921
13736,98844
11849,105893
14874,83743
17388,115822
7030,77994
12533,84302
9701,121783
9904,175895
8286,97683
11630,264330
14271,44377
8868,90172
13628,67545
14282,52876
10518,71542
8652,66733
6905,136793
17352,128906
14020,71638
12730,70350
11358,80612
12088,91698
13735,117427
10083,84301
12620,108513
10209,65463
14944,54707
19703,105362
17326,101354
10779,63482
15518,97227
13965,145086
9930,116889
15732,107976
21592,83509
9891,84070
17204,95046
15039,124352
10231,74664
11560,82204
12332,47297
11968,120057
12318,73086
13290,161958
10105,130053
8973,162394
8276,56639
14695,87652
13433,158969
14672,133394
11377,31440
9890,52141
12418,52840
10139,73393
14477,105135
10458,96807
9046,102710
11490,113064
10211,112832
12166,82464
12067,105223
18709,98776
12782,125186
18503,121893
12708,80672
15206,103170
11972,89367
9573,139916
10304,106025
14687,118226
16678,80198
14381,59811
11623,110518
17783,59839
14105,89578
15225,63901
12353,191506
18189,57445
14875,119328
12439,93056
10778,58240
13135,89490
15755,70756
11915,125003
14965,114771
11539,156762
13719,79318
8409,181471
13176,63601
14499,62318
13640,207486
10593,141534
17490,100055
13014,69326
11079,123401
16164,135090
17413,64979
15857,117059
10140,106125
9898,95071
12838,69983
12986,182486
12381,112562
10729,103189
11319,75042
10490,185212
14409,89514
12630,128192
8273,106748
16021,116145
16112,212091
13965,152901
9711,55343
10495,105796
11069,73780
16364,68982
21557,58258
9978,53206
21703,99775
8485,97685
11755,57541
20409,101650
9560,79637
11018,51004
13417,56850
12260,112834
12421,56552
21516,98108
13105,137165
20231,67084
9744,124576
7723,173331
10371,147419
10737,57909
10276,89915
16650,32010
11540,67310
10933,99181
13301,148194
12755,90281
19337,88246
7234,59501
12013,82335
11493,110378
13024,120580
4179,109999
11916,72271
15925,80984
11604,123057
21095,82757
14633,107179
10647,93485
9467,87715
17086,78192
10542,121944
20439,79506
16940,60947
11995,76477
15919,229325
15718,57572
9396,73988
13391,94581
12748,146634
18057,180362
9918,101654
9037,75150
14091,111629
12027,106043
14087,195612
12926,101218
12368,71911
14379,110426
9754,93208
20773,171862
14068,106179
9178,173476
17428,253327
12274,84678
12391,111856
17672,229984
8205,215087
13518,57235
12398,78682
13067,116068
11815,136282
9414,179052
12704,150488
9855,101731
8939,126345
10530,132594
8342,90529
14214,127753
11757,54890
12071,71470
14180,141157
18982,98886
11271,114676
15900,153683
17784,59660
13198,105961
19197,144641
13091,54888
8103,61153
9543,85886
10779,90852
8470,106990
12144,122426
12161,189769
17617,147725
15869,117099
17213,71363
15880,124380
10790,87484
13675,68431
8913,116456
14491,146954
13169,76701
8825,69266
10552,75502
10692,112147
10903,65201
8922,96487
12291,87228
12499,77707
15760,105090
11121,110346
12461,94430
14532,64762
16298,108766
12310,67488
23538,72137
12365,84479
8028,44686
13872,62883
13879,95441
21147,195124
17564,52904
13206,54843
13825,59580
9834,75836
8952,136624
11336,91758
15838,82577
11952,94343
15862,83065
14565,64066
15727,127567
9299,97089
13358,65525
10576,74846
13390,92102
12630,129910
11969,85278
12214,138235
25680,119025
10641,149898
10172,95895
10388,50685
16380,63753
11817,125718
13855,89424
10403,63518
11932,82342
13496,156319
11389,57314
10689,160260
5717,138458
8119,162977
12925,62288
14007,113529
12519,80858
20160,97981
20716,87642
13091,83835
11480,75803
8835,92437
9646,103608
13679,66558
24205,273097
10620,66659
15091,95111
23031,43251
15285,123026
11729,79110
14106,68622
17151,92330
11193,86096
8373,57295
11168,41072
13025,65425
8454,88123
19129,92222
11658,137899
10591,94911
15226,105248
13379,140830
12251,140002
9577,94446
10698,121278
11430,103007
8460,92493
14695,256855
14298,151255
12691,131905
9539,84727
14763,58066
14848,67063
14487,92473
8146,98668
11485,86428
10366,40294
18095,79804
13688,133911
18990,83367
14721,60449
13051,174967
8517,108534
14520,90449
18173,56015
12250,155943
15189,87646
9678,62645
14519,73532
11010,104333
14646,54893
12483,74376
7665,102252
8700,115312
15563,95860
11656,44475
18318,73598
12880,108787
14463,139376
19462,101688
12518,108307
8967,55006
8793,89194
8778,66301
20843,94791
8980,138513
13005,52125
8428,115052
19680,23546
8977,177091
10288,57725
13166,113992
12465,67222
15753,173069
18351,131644
10727,139819
13069,89320
17785,224602
16765,135563
15228,52136
11837,106896
10442,150767
11477,122785
11901,137211
9917,78415
9030,92872
8732,156609
11693,113298
13947,159367
14075,124144
12076,99395
10386,136990
8575,113725
10875,112262
8607,71629
11697,124234
7658,75430
12993,72290
12329,96206
11513,76489
12719,56937
16767,61342
8421,76525
13998,230525
12422,55973
16999,106026
19464,89681
13618,146904
7338,95055
14473,190346
14002,70776
11955,175824
10876,67479
13510,147391
12461,135156
12630,92761
10862,130584
21972,95956
13024,123801
11940,150438
16240,98412
7026,187430
13353,221184
14879,84089
11965,105777
11289,62722
11087,144942
15725,60254
11126,87476
15408,34309
14173,71916
15240,50205
9975,79099
14676,47112
15975,55352
13527,151241
11863,65049
20374,160369
16756,90275
14098,85172
10662,168049
11047,100856
19055,116971
12412,72822
16837,144223
